Chromosome,Start,End,Build
14,46818344,46818469,GRCh37
14,46831296,46831694,GRCh37
14,46855400,46855637,GRCh37
14,46891650,46892034,GRCh37
14,46894950,46895280,GRCh37
14,46896226,46896333,GRCh37
14,46922069,46922147,GRCh37
14,46936474,46936704,GRCh37
14,46943919,46943954,GRCh37
14,46963739,46964263,GRCh37
14,46964571,46964765,GRCh37
14,46972392,46972481,GRCh37
14,46976331,46976431,GRCh37
14,46976446,46976575,GRCh37
14,46977467,46977565,GRCh37
14,46994756,46995195,GRCh37
14,46996029,46996410,GRCh37
14,46999997,47000001,GRCh37
14,47009190,47009351,GRCh37
14,47018994,47019157,GRCh37
14,47059257,47059418,GRCh37
14,47059448,47059528,GRCh37
14,47161320,47161499,GRCh37
14,47165633,47165640,GRCh37
14,47183482,47183720,GRCh37
14,47184833,47184879,GRCh37
14,47190114,47190123,GRCh37
14,47193201,47193736,GRCh37
14,47214270,47214500,GRCh37
14,47226947,47227204,GRCh37
14,47227324,47227391,GRCh37
14,47231921,47232073,GRCh37
14,47238010,47238024,GRCh37
14,47247195,47247518,GRCh37
14,47249689,47250082,GRCh37
14,47252812,47253107,GRCh37
14,47253520,47253754,GRCh37
14,47263942,47264104,GRCh37
14,47266341,47267881,GRCh37
14,47289383,47289400,GRCh37
14,47299000,47299004,GRCh37
14,47299136,47299455,GRCh37
14,47307455,47307559,GRCh37
14,47324369,47324530,GRCh37
14,47324986,47325260,GRCh37
14,47330738,47331020,GRCh37
14,47336897,47337290,GRCh37
14,47356867,47357019,GRCh37
14,47361063,47361313,GRCh37
14,47363256,47363274,GRCh37
14,47378389,47379248,GRCh37
14,47383354,47383390,GRCh37
14,47385356,47385518,GRCh37
14,47390112,47390296,GRCh37
14,47395866,47398173,GRCh37
14,47395866,47398173,GRCh37
14,47403633,47403990,GRCh37
14,47419672,47419998,GRCh37
14,47423997,47424998,GRCh37
14,47447355,47447600,GRCh37
14,47450183,47450324,GRCh37
14,47481607,47481640,GRCh37
14,47482996,47483000,GRCh37
14,47496800,47496819,GRCh37
14,47498398,47498800,GRCh37
14,47506506,47507146,GRCh37
14,47515838,47516466,GRCh37
14,47520254,47521820,GRCh37
14,47527662,47527803,GRCh37
14,47533734,47533792,GRCh37
14,47540590,47540837,GRCh37
14,47547465,47547497,GRCh37
14,47612200,47612307,GRCh37
14,47617762,47617770,GRCh37
14,47620590,47620780,GRCh37
14,47648972,47649171,GRCh37
14,47718826,47719559,GRCh37
14,47735418,47735454,GRCh37
14,47737020,47737200,GRCh37
14,47752620,47752942,GRCh37
14,47753295,47753375,GRCh37
14,47753710,47753817,GRCh37
14,47756000,47756006,GRCh37
14,47759697,47759931,GRCh37
14,47763137,47763306,GRCh37
14,47764418,47764507,GRCh37
14,47786321,47786901,GRCh37
14,47789832,47790000,GRCh37
14,47852561,47852747,GRCh37
14,47865400,47865470,GRCh37
14,47866692,47866695,GRCh37
14,47867369,47867547,GRCh37
14,47877871,47877917,GRCh37
14,47878744,47879220,GRCh37
14,47920990,47921151,GRCh37
14,47922292,47922315,GRCh37
14,47922336,47922498,GRCh37
14,47922681,47923152,GRCh37
14,47935538,47935680,GRCh37
14,48083315,48083343,GRCh37
14,48083592,48084006,GRCh37
14,48085373,48085380,GRCh37
14,48088354,48088627,GRCh37
14,48147734,48148020,GRCh37
14,48158193,48158200,GRCh37
14,48159584,48159636,GRCh37
14,48161013,48161060,GRCh37
14,48180880,48180893,GRCh37
14,48184182,48184400,GRCh37
14,48192821,48193227,GRCh37
14,48196279,48196588,GRCh37
14,48206596,48206650,GRCh37
14,48207383,48207392,GRCh37
14,48230044,48230198,GRCh37
14,48238113,48238118,GRCh37
14,48309641,48309660,GRCh37
14,48309940,48310328,GRCh37
14,48325010,48325053,GRCh37
14,48327893,48327966,GRCh37
14,48334562,48334760,GRCh37
14,48334910,48334985,GRCh37
14,48343910,48343958,GRCh37
14,48348594,48348923,GRCh37
14,48349205,48349340,GRCh37
14,48360628,48360663,GRCh37
14,48367862,48367884,GRCh37
14,48368209,48368231,GRCh37
14,48376407,48376840,GRCh37
14,48381333,48381533,GRCh37
14,48389892,48389924,GRCh37
14,48396909,48396937,GRCh37
14,48406364,48406374,GRCh37
14,48416503,48416975,GRCh37
14,48420232,48420252,GRCh37
14,48425609,48425880,GRCh37
14,48455661,48455720,GRCh37
14,48460698,48461433,GRCh37
14,48469650,48471731,GRCh37
14,48472156,48472333,GRCh37
14,48473259,48473270,GRCh37
14,48473418,48473514,GRCh37
14,48490194,48490291,GRCh37
14,48494744,48494846,GRCh37
14,48514590,48514684,GRCh37
14,48529513,48529596,GRCh37
14,48534310,48534387,GRCh37
14,48544600,48544665,GRCh37
14,48553864,48554340,GRCh37
14,48572430,48572632,GRCh37
14,48578725,48578929,GRCh37
14,48579091,48580092,GRCh37
14,48582066,48582112,GRCh37
14,48588264,48589372,GRCh37
14,48590539,48590623,GRCh37
14,48601309,48601341,GRCh37
14,48602124,48602125,GRCh37
14,48604943,48604946,GRCh37
14,48612200,48612355,GRCh37
14,48624507,48625452,GRCh37
14,48628772,48629620,GRCh37
14,48650699,48650712,GRCh37
14,48654788,48655492,GRCh37
14,48662316,48662320,GRCh37
14,48667045,48667234,GRCh37
14,48760187,48760320,GRCh37
14,48763701,48763867,GRCh37
14,48769250,48769630,GRCh37
14,48772369,48772753,GRCh37
14,48779603,48779800,GRCh37
14,48781667,48782890,GRCh37
14,48784697,48785040,GRCh37
14,48786135,48786340,GRCh37
14,48790255,48790312,GRCh37
14,48812689,48812727,GRCh37
14,48814541,48814544,GRCh37
14,48817479,48818280,GRCh37
14,48823197,48823509,GRCh37
14,48905416,48905420,GRCh37
14,48907523,48907909,GRCh37
14,48912609,48912679,GRCh37
14,48917391,48917421,GRCh37
14,48938207,48938226,GRCh37
14,48938299,48938302,GRCh37
14,48939320,48939365,GRCh37
14,48943530,48943720,GRCh37
14,48957374,48957909,GRCh37
14,48959637,48959678,GRCh37
14,48960061,48960113,GRCh37
14,48960738,48960810,GRCh37
14,48963298,48963299,GRCh37
14,48963611,48963779,GRCh37
14,48965306,48965453,GRCh37
14,48974515,48975637,GRCh37
14,48975949,48976068,GRCh37
14,48978590,48978942,GRCh37
14,48985658,48986306,GRCh37
14,48987776,48988020,GRCh37
14,48995128,48995193,GRCh37
14,49011320,49011477,GRCh37
14,49019712,49019739,GRCh37
14,49038446,49038722,GRCh37
14,49038807,49038882,GRCh37
14,49082484,49082502,GRCh37
14,49083707,49083844,GRCh37
14,49090970,49091000,GRCh37
14,49091567,49091600,GRCh37
14,49094839,49095040,GRCh37
14,49113000,49113199,GRCh37
14,49123542,49123627,GRCh37
14,49136653,49136766,GRCh37
14,49137208,49137433,GRCh37
14,49137519,49137532,GRCh37
14,49139147,49139521,GRCh37
14,49139804,49139845,GRCh37
14,49157085,49157580,GRCh37
14,49159982,49160050,GRCh37
14,49175117,49175405,GRCh37
14,49187741,49187897,GRCh37
14,49231055,49231471,GRCh37
14,49243165,49243206,GRCh37
14,49248000,49248200,GRCh37
14,49249564,49250043,GRCh37
14,49311829,49311865,GRCh37
14,49315190,49315442,GRCh37
14,49323003,49323045,GRCh37
14,49325272,49325326,GRCh37
14,49328195,49328197,GRCh37
14,49330719,49331139,GRCh37
14,49334786,49334804,GRCh37
14,49338364,49338467,GRCh37
14,49343369,49343658,GRCh37
14,49348325,49348466,GRCh37
14,49356000,49356469,GRCh37
14,49357970,49357984,GRCh37
14,49371600,49371676,GRCh37
14,49372974,49373422,GRCh37
14,49374677,49374684,GRCh37
14,49390139,49390149,GRCh37
14,49393053,49393560,GRCh37
14,49420263,49420369,GRCh37
14,49444724,49444793,GRCh37
14,49464200,49464219,GRCh37
14,49469258,49469369,GRCh37
14,49472967,49473023,GRCh37
14,49473038,49473442,GRCh37
14,49475647,49475707,GRCh37
14,49476870,49477498,GRCh37
14,49479852,49480000,GRCh37
14,49497710,49497716,GRCh37
14,49529000,49529225,GRCh37
14,49536363,49536374,GRCh37
14,49552231,49552308,GRCh37
14,49554177,49554430,GRCh37
14,49559600,49559740,GRCh37
14,49586885,49587023,GRCh37
14,49591718,49591907,GRCh37
14,49599537,49600148,GRCh37
14,49602036,49602044,GRCh37
14,49603648,49603667,GRCh37
14,49603832,49603866,GRCh37
14,49610259,49610293,GRCh37
14,49641872,49641891,GRCh37
14,49652090,49652114,GRCh37
14,49694065,49694080,GRCh37
14,49696366,49697105,GRCh37
14,49697462,49697595,GRCh37
14,49699530,49699546,GRCh37
14,49715282,49715290,GRCh37
14,49731453,49731484,GRCh37
14,49738407,49738832,GRCh37
14,49739588,49739602,GRCh37
14,49742366,49742600,GRCh37
14,49754980,49755152,GRCh37
14,49758522,49758789,GRCh37
14,49759750,49759957,GRCh37
14,49761822,49761956,GRCh37
14,49761999,49762128,GRCh37
14,49764400,49764420,GRCh37
14,49764630,49765306,GRCh37
14,49769632,49770403,GRCh37
14,49773574,49773780,GRCh37
14,49800275,49800279,GRCh37
14,49814666,49814944,GRCh37
14,49822440,49822481,GRCh37
14,49842775,49842780,GRCh37
14,49865640,49865641,GRCh37
14,49868947,49869180,GRCh37
14,49876200,49876622,GRCh37
14,49878664,49878771,GRCh37
14,49886236,49886379,GRCh37
14,49903495,49903525,GRCh37
14,49924246,49924285,GRCh37
14,49937910,49937918,GRCh37
14,49944027,49944196,GRCh37
14,49985308,49985343,GRCh37
14,49985584,49985668,GRCh37
14,49987677,49987705,GRCh37
14,49988039,49988060,GRCh37
14,49991995,49992166,GRCh37
14,50004454,50004468,GRCh37
14,51574140,51574269,GRCh37
14,51577122,51577127,GRCh37
14,51594715,51594745,GRCh37
14,51678933,51679151,GRCh37
14,51697189,51697317,GRCh37
14,52260824,52261319,GRCh37
14,52604009,52604131,GRCh37
14,52604352,52604466,GRCh37
14,52658627,52658632,GRCh37
14,52659374,52659455,GRCh37
14,52659972,52660004,GRCh37
14,52668119,52668120,GRCh37
14,52682675,52682834,GRCh37
14,52851195,52851212,GRCh37
14,53042140,53042450,GRCh37
14,53049962,53050000,GRCh37
14,53051891,53051908,GRCh37
14,53056122,53056388,GRCh37
14,53447324,53447366,GRCh37
14,53625353,53625493,GRCh37
14,53637686,53638009,GRCh37
14,53764998,53765103,GRCh37
14,54021318,54021400,GRCh37
14,54022158,54022191,GRCh37
14,54023133,54023413,GRCh37
14,54050861,54051330,GRCh37
14,54052765,54052874,GRCh37
14,54059916,54059953,GRCh37
14,54161277,54161500,GRCh37
14,54161703,54161756,GRCh37
14,54221003,54221004,GRCh37
14,54223408,54223418,GRCh37
14,54225377,54225594,GRCh37
14,54237546,54237674,GRCh37
14,54250400,54250548,GRCh37
14,54271216,54271374,GRCh37
14,54292783,54292795,GRCh37
14,54302561,54302572,GRCh37
14,54303153,54303181,GRCh37
14,54328810,54329301,GRCh37
14,54511883,54512003,GRCh37
14,54523493,54523519,GRCh37
14,54524615,54524638,GRCh37
14,54545447,54545512,GRCh37
14,54612239,54612350,GRCh37
14,54621059,54621114,GRCh37
14,54666661,54666678,GRCh37
14,54731400,54731927,GRCh37
14,54857314,54857323,GRCh37
14,55293225,55293238,GRCh37
14,55695572,55695598,GRCh37
14,55711617,55711948,GRCh37
14,55718427,55718476,GRCh37
14,55719417,55719455,GRCh37
14,55937827,55937833,GRCh37
14,55958367,55958378,GRCh37
14,56452104,56452220,GRCh37
14,56453909,56454000,GRCh37
14,56454781,56454788,GRCh37
14,56478869,56478905,GRCh37
14,56479404,56479460,GRCh37
14,56896968,56897096,GRCh37
14,56903796,56903814,GRCh37
14,56917711,56918052,GRCh37
14,56927463,56927580,GRCh37
14,56947076,56947760,GRCh37
14,56973600,56973607,GRCh37
14,56977754,56977820,GRCh37
14,57002000,57002060,GRCh37
14,57024417,57024873,GRCh37
14,57037919,57037928,GRCh37
14,57041982,57042002,GRCh37
14,57042710,57042960,GRCh37
14,57140500,57140505,GRCh37
14,57229116,57229461,GRCh37
14,57235183,57235259,GRCh37
14,57237600,57237610,GRCh37
14,57238188,57238200,GRCh37
14,57239316,57239400,GRCh37
14,57239800,57239883,GRCh37
14,57239906,57240012,GRCh37
14,57244746,57244751,GRCh37
14,57260247,57260260,GRCh37
14,57290457,57290496,GRCh37
14,57295359,57295659,GRCh37
14,57296737,57296740,GRCh37
14,57300127,57300143,GRCh37
14,57302756,57302946,GRCh37
14,57309236,57309255,GRCh37
14,57398005,57398060,GRCh37
14,57410227,57410228,GRCh37
14,57585188,57585246,GRCh37
14,57591933,57592116,GRCh37
14,57792248,57792489,GRCh37
14,57803000,57803568,GRCh37
14,57803876,57804040,GRCh37
14,57839348,57839488,GRCh37
14,57840997,57841010,GRCh37
14,57893987,57893997,GRCh37
14,57909854,57909880,GRCh37
14,58002697,58002717,GRCh37
14,58004891,58005036,GRCh37
14,58013181,58013250,GRCh37
14,58015068,58015074,GRCh37
14,58015078,58015200,GRCh37
14,58050628,58050886,GRCh37
14,58065818,58066028,GRCh37
14,58069907,58070200,GRCh37
14,58082000,58082114,GRCh37
14,58094298,58094988,GRCh37
14,58098021,58098165,GRCh37
14,58098191,58098222,GRCh37
14,58102430,58102433,GRCh37
14,58107421,58107545,GRCh37
14,58107587,58107600,GRCh37
14,58160985,58161083,GRCh37
14,58161691,58161704,GRCh37
14,58183230,58183319,GRCh37
14,58236200,58236479,GRCh37
14,58238058,58238292,GRCh37
14,58240270,58240779,GRCh37
14,58261295,58261633,GRCh37
14,58270294,58270297,GRCh37
14,58358189,58358313,GRCh37
14,58358638,58358956,GRCh37
14,58360684,58360846,GRCh37
14,58362555,58362825,GRCh37
14,58363520,58363535,GRCh37
14,58391464,58391467,GRCh37
14,58391975,58392180,GRCh37
14,58394131,58394203,GRCh37
14,58626374,58626397,GRCh37
14,58629471,58630005,GRCh37
14,58646927,58646968,GRCh37
14,58653597,58653600,GRCh37
14,59045894,59046143,GRCh37
14,59046451,59046618,GRCh37
14,59315548,59315580,GRCh37
14,59456802,59456963,GRCh37
14,59464076,59464223,GRCh37
14,59467592,59467779,GRCh37
14,59468442,59468579,GRCh37
14,59470092,59470190,GRCh37
14,59473961,59473970,GRCh37
14,59474479,59474648,GRCh37
14,59505437,59505560,GRCh37
14,59511931,59511978,GRCh37
14,59517062,59517227,GRCh37
14,59526436,59526439,GRCh37
14,59547627,59547628,GRCh37
14,59548175,59548335,GRCh37
14,59549334,59549440,GRCh37
14,59603687,59603728,GRCh37
14,60106169,60106178,GRCh37
14,60110031,60110032,GRCh37
14,60123490,60123669,GRCh37
14,60340050,60340162,GRCh37
14,60340213,60340215,GRCh37
14,60348996,60349100,GRCh37
14,60351468,60351585,GRCh37
14,60354265,60354316,GRCh37
14,60360301,60360378,GRCh37
14,60366646,60366780,GRCh37
14,60390788,60391196,GRCh37
14,60394733,60394975,GRCh37
14,60410313,60410441,GRCh37
14,60410476,60411259,GRCh37
14,60438800,60438865,GRCh37
14,60441518,60441694,GRCh37
14,60443120,60443213,GRCh37
14,60447633,60447639,GRCh37
14,60449677,60449700,GRCh37
14,60456993,60457110,GRCh37
14,60461739,60462260,GRCh37
14,60484395,60484525,GRCh37
14,60485654,60485680,GRCh37
14,60502645,60502649,GRCh37
14,60511969,60511985,GRCh37
14,60532608,60532711,GRCh37
14,60804958,60805277,GRCh37
14,60806234,60806290,GRCh37
14,60809876,60810009,GRCh37
14,60832063,60832163,GRCh37
14,60834395,60834405,GRCh37
14,60834997,60835196,GRCh37
14,60846922,60846963,GRCh37
14,60855530,60855531,GRCh37
14,60863989,60864047,GRCh37
14,60864200,60864332,GRCh37
14,60868775,60868842,GRCh37
14,60869481,60869584,GRCh37
14,60870479,60870511,GRCh37
14,60899446,60899549,GRCh37
14,60901002,60901005,GRCh37
14,60909451,60909497,GRCh37
14,60917860,60917862,GRCh37
14,60925208,60925234,GRCh37
14,60925249,60925347,GRCh37
14,60929171,60929209,GRCh37
14,60933486,60933577,GRCh37
14,60936393,60936402,GRCh37
14,60945883,60946005,GRCh37
14,60960463,60960484,GRCh37
14,60964201,60964315,GRCh37
14,60964629,60964646,GRCh37
14,60985895,60985899,GRCh37
14,60987378,60987686,GRCh37
14,60989914,60989977,GRCh37
14,61002963,61002988,GRCh37
14,61044180,61044773,GRCh37
14,61053012,61053028,GRCh37
14,61150516,61150559,GRCh37
14,61163388,61163413,GRCh37
14,62282214,62282300,GRCh37
14,62429738,62429759,GRCh37
14,62490516,62490807,GRCh37
14,62511888,62511902,GRCh37
14,62612400,62612537,GRCh37
14,62623641,62623740,GRCh37
14,62627511,62627579,GRCh37
14,62650600,62650981,GRCh37
14,62652400,62653372,GRCh37
14,62694226,62694280,GRCh37
14,62699294,62699295,GRCh37
14,62703306,62703683,GRCh37
14,62731969,62731999,GRCh37
14,62735750,62735920,GRCh37
14,62742805,62742808,GRCh37
14,62765670,62765758,GRCh37
14,62765948,62766128,GRCh37
14,62788483,62788940,GRCh37
14,62792302,62792336,GRCh37
14,62797293,62797419,GRCh37
14,62804719,62804760,GRCh37
14,62810800,62810935,GRCh37
14,62813241,62813501,GRCh37
14,62829300,62829308,GRCh37
14,62836046,62836083,GRCh37
14,62839272,62839279,GRCh37
14,62839746,62839750,GRCh37
14,62839874,62840373,GRCh37
14,62842361,62842384,GRCh37
14,62850503,62850615,GRCh37
14,62868814,62869254,GRCh37
14,62877434,62877644,GRCh37
14,62879798,62880805,GRCh37
14,62881040,62881163,GRCh37
14,62893179,62893352,GRCh37
14,62921512,62922220,GRCh37
14,62941130,62941482,GRCh37
14,62946815,62946837,GRCh37
14,62961059,62961076,GRCh37
14,63009978,63010342,GRCh37
14,63019121,63019123,GRCh37
14,63030630,63030651,GRCh37
14,63030887,63031043,GRCh37
14,63032200,63032234,GRCh37
14,63037616,63038232,GRCh37
14,63047826,63048069,GRCh37
14,63054791,63054893,GRCh37
14,63058750,63058808,GRCh37
14,63059218,63059600,GRCh37
14,63081980,63082000,GRCh37
14,63089970,63090000,GRCh37
14,63097776,63098000,GRCh37
14,63103270,63103276,GRCh37
14,63195515,63195820,GRCh37
14,63278830,63279439,GRCh37
14,63279900,63280000,GRCh37
14,63285101,63285120,GRCh37
14,63288243,63288394,GRCh37
14,63307582,63307654,GRCh37
14,63311867,63312080,GRCh37
14,63312090,63312128,GRCh37
14,63312198,63312222,GRCh37
14,63312707,63312719,GRCh37
14,63317077,63317560,GRCh37
14,63319048,63319136,GRCh37
14,63339893,63340734,GRCh37
14,63342543,63342605,GRCh37
14,63350143,63350475,GRCh37
14,63375751,63375752,GRCh37
14,63378346,63378400,GRCh37
14,63378907,63378955,GRCh37
14,63384955,63385209,GRCh37
14,63386396,63386677,GRCh37
14,63431775,63431800,GRCh37
14,63433208,63433278,GRCh37
14,63440680,63440800,GRCh37
14,63461180,63461193,GRCh37
14,63463531,63463758,GRCh37
14,63494160,63494195,GRCh37
14,63527392,63527429,GRCh37
14,63532050,63532092,GRCh37
14,63540039,63540171,GRCh37
14,63555889,63556200,GRCh37
14,63557910,63558010,GRCh37
14,63577820,63578049,GRCh37
14,63578951,63579083,GRCh37
14,63583097,63583106,GRCh37
14,63602662,63602672,GRCh37
14,63605409,63605572,GRCh37
14,63629485,63629634,GRCh37
14,63631460,63631518,GRCh37
14,63782451,63782753,GRCh37
14,63785951,63785992,GRCh37
14,63786306,63786530,GRCh37
14,63786896,63787049,GRCh37
14,63788970,63789000,GRCh37
14,63805294,63805475,GRCh37
14,63819973,63820003,GRCh37
14,64022334,64022573,GRCh37
14,64038653,64038806,GRCh37
14,64039109,64039241,GRCh37
14,64053243,64053247,GRCh37
14,64054205,64054336,GRCh37
14,64205713,64205743,GRCh37
14,64211107,64211109,GRCh37
14,64281124,64281135,GRCh37
14,64767481,64767665,GRCh37
14,64777109,64777191,GRCh37
14,64777872,64777907,GRCh37
14,64778382,64778385,GRCh37
14,64778548,64778552,GRCh37
14,64788175,64788187,GRCh37
14,64788440,64788441,GRCh37
14,64790223,64790410,GRCh37
14,65369040,65369069,GRCh37
14,65587022,65587043,GRCh37
14,65595147,65595376,GRCh37
14,66251200,66251260,GRCh37
14,66274557,66274567,GRCh37
14,66352447,66352483,GRCh37
14,66370628,66370651,GRCh37
14,66455162,66455260,GRCh37
14,66492790,66492801,GRCh37
14,66592259,66592322,GRCh37
14,66594134,66594200,GRCh37
14,66638213,66638380,GRCh37
14,66639742,66639800,GRCh37
14,66643660,66643845,GRCh37
14,66645240,66645368,GRCh37
14,66650444,66650454,GRCh37
14,66657065,66657177,GRCh37
14,66657225,66657245,GRCh37
14,66657443,66657448,GRCh37
14,66659150,66659280,GRCh37
14,66689420,66689460,GRCh37
14,66690036,66690047,GRCh37
14,66717843,66717991,GRCh37
14,66721725,66721805,GRCh37
14,66721816,66721862,GRCh37
14,66724762,66724768,GRCh37
14,66726011,66726020,GRCh37
14,66741083,66741132,GRCh37
14,66741252,66741423,GRCh37
14,66746011,66746014,GRCh37
14,66750605,66750607,GRCh37
14,66752715,66752785,GRCh37
14,66753452,66753501,GRCh37
14,66753532,66753613,GRCh37
14,66759220,66759370,GRCh37
14,66762491,66762513,GRCh37
14,66772895,66772985,GRCh37
14,66773000,66773083,GRCh37
14,66790922,66790989,GRCh37
14,66791493,66791540,GRCh37
14,66908589,66908617,GRCh37
14,66925035,66925493,GRCh37
14,66927458,66927494,GRCh37
14,67665043,67665332,GRCh37
14,67671997,67672041,GRCh37
14,67672529,67672623,GRCh37
14,67675175,67675345,GRCh37
14,67677942,67678348,GRCh37
14,69639200,69639412,GRCh37
14,69639771,69639821,GRCh37
14,69643988,69644059,GRCh37
14,69644784,69644810,GRCh37
14,69645491,69645825,GRCh37
14,69956452,69956574,GRCh37
14,69974820,69974825,GRCh37
14,69989100,69989593,GRCh37
14,69989641,69989645,GRCh37
14,70212682,70212711,GRCh37
14,70893167,70893171,GRCh37
14,70895045,70895166,GRCh37
14,71080010,71080287,GRCh37
14,71301158,71301160,GRCh37
14,71739278,71739323,GRCh37
14,71739903,71740140,GRCh37
14,71750834,71750840,GRCh37
14,72253415,72253498,GRCh37
14,72285600,72285666,GRCh37
14,72285827,72285942,GRCh37
14,72290156,72290173,GRCh37
14,72299499,72299525,GRCh37
14,72336060,72336154,GRCh37
14,72361799,72361899,GRCh37
14,72364628,72364674,GRCh37
14,72368100,72368449,GRCh37
14,72369610,72369702,GRCh37
14,72756073,72756154,GRCh37
14,73053288,73053443,GRCh37
14,74700594,74700626,GRCh37
14,75217898,75217900,GRCh37
14,75971838,75971863,GRCh37
14,76759162,76759213,GRCh37
14,76828695,76828843,GRCh37
14,76834058,76834287,GRCh37
14,76837081,76837143,GRCh37
14,76840609,76840870,GRCh37
14,76846355,76846618,GRCh37
14,77027824,77027825,GRCh37
14,77100789,77100828,GRCh37
14,77101051,77101116,GRCh37
14,77105690,77105765,GRCh37
14,77124987,77125175,GRCh37
14,77139316,77139318,GRCh37
14,78239188,78239206,GRCh37
14,78239766,78239814,GRCh37
14,78241390,78241448,GRCh37
14,78408262,78408281,GRCh37
14,78409763,78409942,GRCh37
14,78411957,78412579,GRCh37
14,78420449,78420621,GRCh37
14,78422086,78422180,GRCh37
14,78424358,78424364,GRCh37
14,78427442,78427800,GRCh37
14,78441681,78441761,GRCh37
14,78504030,78504340,GRCh37
14,78510039,78510153,GRCh37
14,78510572,78510789,GRCh37
14,78594727,78594840,GRCh37
14,78613796,78614140,GRCh37
14,78614667,78614693,GRCh37
14,78615008,78615010,GRCh37
14,78840353,78840655,GRCh37
14,78842380,78842522,GRCh37
14,78849930,78850063,GRCh37
14,78850157,78850600,GRCh37
14,78856814,78857134,GRCh37
14,78937000,78937116,GRCh37
14,78937473,78937531,GRCh37
14,78957810,78958257,GRCh37
14,78968730,78968867,GRCh37
14,78969320,78969432,GRCh37
14,78975020,78975070,GRCh37
14,78977376,78977480,GRCh37
14,78980707,78980896,GRCh37
14,78983332,78983640,GRCh37
14,78987600,78987725,GRCh37
14,78987742,78987924,GRCh37
14,78998761,78998765,GRCh37
14,79002600,79002689,GRCh37
14,79009727,79010184,GRCh37
14,79010995,79011700,GRCh37
14,79019028,79019063,GRCh37
14,79020150,79020360,GRCh37
14,79130045,79130064,GRCh37
14,79137580,79137795,GRCh37
14,79140609,79140623,GRCh37
14,79158413,79158932,GRCh37
14,79238704,79238952,GRCh37
14,79243596,79244100,GRCh37
14,79260905,79260949,GRCh37
14,79261450,79261912,GRCh37
14,79267211,79267277,GRCh37
14,79270581,79271000,GRCh37
14,79272407,79273225,GRCh37
14,79274417,79274800,GRCh37
14,79279507,79280483,GRCh37
14,79286789,79287235,GRCh37
14,79289032,79289043,GRCh37
14,79291900,79291941,GRCh37
14,79292934,79292936,GRCh37
14,79308225,79308237,GRCh37
14,79346991,79347211,GRCh37
14,79350189,79350395,GRCh37
14,79353664,79353764,GRCh37
14,79354473,79355156,GRCh37
14,79355157,79355163,GRCh37
14,79355620,79355930,GRCh37
14,79368942,79369175,GRCh37
14,79371367,79371848,GRCh37
14,79384650,79384992,GRCh37
14,79401298,79401299,GRCh37
14,79402719,79402729,GRCh37
14,79403038,79403285,GRCh37
14,79411668,79411780,GRCh37
14,79412499,79412745,GRCh37
14,79473178,79473810,GRCh37
14,79473864,79473868,GRCh37
14,79475299,79475600,GRCh37
14,79531174,79531289,GRCh37
14,79534168,79534779,GRCh37
14,79537792,79537895,GRCh37
14,79609248,79609440,GRCh37
14,79614726,79615402,GRCh37
14,79617173,79617495,GRCh37
14,79622631,79623174,GRCh37
14,79629519,79629695,GRCh37
14,79634752,79636676,GRCh37
14,79645412,79645794,GRCh37
14,79658696,79658973,GRCh37
14,79680013,79680031,GRCh37
14,79684173,79684356,GRCh37
14,79685427,79685482,GRCh37
14,79689496,79689791,GRCh37
14,79691440,79691469,GRCh37
14,79706535,79706784,GRCh37
14,79709370,79709429,GRCh37
14,79709441,79709445,GRCh37
14,79734511,79734526,GRCh37
14,79735367,79735375,GRCh37
14,79737052,79737129,GRCh37
14,79737136,79737242,GRCh37
14,79738511,79738576,GRCh37
14,79740676,79741027,GRCh37
14,79742290,79742709,GRCh37
14,80089559,80089574,GRCh37
14,80101077,80101134,GRCh37
14,80102765,80102906,GRCh37
14,80103000,80103162,GRCh37
14,80103631,80103632,GRCh37
14,80135892,80135954,GRCh37
14,80142400,80142672,GRCh37
14,80244175,80244477,GRCh37
14,80270435,80270595,GRCh37
14,80274955,80275000,GRCh37
14,80313373,80313400,GRCh37
14,80334320,80334323,GRCh37
14,80344078,80344294,GRCh37
14,80351155,80351190,GRCh37
14,80352204,80352814,GRCh37
14,80357773,80357919,GRCh37
14,80361020,80361037,GRCh37
14,80361731,80361750,GRCh37
14,80363200,80363381,GRCh37
14,80377079,80377374,GRCh37
14,80384205,80384476,GRCh37
14,80391960,80391969,GRCh37
14,80427493,80427935,GRCh37
14,80429321,80429412,GRCh37
14,80446240,80446276,GRCh37
14,80446301,80446538,GRCh37
14,80460989,80460994,GRCh37
14,80467264,80467303,GRCh37
14,80467910,80468020,GRCh37
14,80488944,80488964,GRCh37
14,80491099,80491114,GRCh37
14,80491123,80491138,GRCh37
14,80532425,80532754,GRCh37
14,80532859,80532910,GRCh37
14,80544109,80544132,GRCh37
14,80553727,80553800,GRCh37
14,80574767,80574868,GRCh37
14,80581024,80581170,GRCh37
14,80581175,80581268,GRCh37
14,80593095,80593353,GRCh37
14,80597383,80597518,GRCh37
14,80599763,80599920,GRCh37
14,80619459,80620226,GRCh37
14,80624172,80624249,GRCh37
14,80626512,80626690,GRCh37
14,80651153,80651414,GRCh37
14,80706635,80706675,GRCh37
14,80728200,80728281,GRCh37
14,80731900,80732061,GRCh37
14,80733137,80733565,GRCh37
14,80734449,80734572,GRCh37
14,80753977,80753981,GRCh37
14,80758210,80758228,GRCh37
14,80758281,80758787,GRCh37
